transaction_id,user_id,amount,date_time,merchant,location,payment_type
TXN_12346,User_35,417.14,2026-02-09 10:43:00,Amazon,Mumbai,P2P
TXN_12347,User_38,216.88,2026-01-07 02:59:00,Local_Kirana,Kanpur,P2M
TXN_12348,User_86,433.71,2026-03-09 10:17:00,Netflix,Pune,P2P
TXN_12349,User_23,285.4,2026-01-17 02:34:00,Local_Kirana,Pune,P2M
TXN_12350,User_14,429.75,2026-01-19 08:34:00,Swiggy,Bangalore,P2P
TXN_12351,User_93,430.27,2026-01-10 12:01:00,Petrol_Pump,Kanpur,P2M
TXN_12352,User_97,53.08,2026-01-31 11:20:00,Amazon,Bangalore,P2M
TXN_12353,User_30,212.25,2026-02-05 08:08:00,Netflix,Bangalore,P2M
TXN_12354,User_71,477.52,2026-02-17 05:11:00,Swiggy,Mumbai,P2P
TXN_12355,User_75,32.85,2026-03-14 12:26:00,Local_Kirana,Kanpur,P2P
TXN_12356,User_11,235.68,2026-03-29 04:56:00,Petrol_Pump,Pune,P2M
TXN_12357,User_29,54.56,2026-02-27 05:58:00,Zomato,Bangalore,P2P
TXN_12358,User_21,234.73,2026-01-04 06:05:00,Petrol_Pump,Bangalore,P2P
TXN_12359,User_49,117.28,2026-03-10 17:17:00,Swiggy,Mumbai,P2P
TXN_12360,User_93,372.95,2026-04-01 03:25:00,Amazon,Bangalore,P2M
TXN_12361,User_92,363.96,2026-01-24 10:31:00,Local_Kirana,Kanpur,P2M
TXN_12362,User_19,458.65,2026-03-11 05:03:00,Zomato,Pune,P2P
TXN_12363,User_29,379.51,2026-03-07 18:21:00,Airtel,Kanpur,P2P
TXN_12364,User_12,277.61,2026-01-18 12:20:00,Petrol_Pump,Bangalore,P2P
TXN_12365,User_23,385.24,2026-02-28 02:58:00,Swiggy,Bangalore,P2P
TXN_12366,User_40,14668.74,2026-01-29 22:29:00,Swiggy,Delhi,P2M
TXN_12367,User_4,36580.39,2026-02-03 05:40:00,Netflix,Delhi,P2P
TXN_12368,User_86,28105.03,2026-01-22 05:48:00,Airtel,Kanpur,P2P
TXN_12369,User_5,140.48,2026-03-11 20:32:00,Local_Kirana,Bangalore,P2M
TXN_12370,User_83,376.33,2026-03-01 15:46:00,Netflix,Kanpur,P2P
TXN_12371,User_73,30.36,2026-03-23 12:55:00,Amazon,Delhi,P2P
TXN_12372,User_95,37.09,2026-02-15 19:20:00,Amazon,Mumbai,P2M
TXN_12373,User_52,481.44,2026-03-05 20:45:00,Petrol_Pump,Bangalore,P2P
TXN_12374,User_33,38.04,2026-02-20 09:27:00,Local_Kirana,Delhi,P2P
TXN_12375,User_13,221.32,2026-03-27 00:53:00,Airtel,Pune,P2M
TXN_12376,User_33,325.88,2026-02-01 18:28:00,Local_Kirana,Bangalore,P2P
TXN_12377,User_98,451.99,2026-03-07 07:29:00,Amazon,Delhi,P2M
TXN_12378,User_61,453.27,2026-03-24 07:53:00,Netflix,Kanpur,P2M
TXN_12379,User_58,479.01,2026-03-24 14:42:00,Netflix,Mumbai,P2P
TXN_12380,User_57,315.57,2026-03-07 06:38:00,Amazon,Kanpur,P2P
TXN_12381,User_28,298.7,2026-03-21 13:01:00,Airtel,Bangalore,P2P
TXN_12382,User_36,40.55,2026-01-28 12:30:00,Zomato,Kanpur,P2P
TXN_12383,User_4,5724.38,2026-02-05 00:37:00,Netflix,Kanpur,P2M
TXN_12384,User_88,256.09,2026-01-21 09:41:00,Airtel,Bangalore,P2P
TXN_12385,User_65,265.73,2026-03-09 20:04:00,Amazon,Mumbai,P2P
TXN_12386,User_80,38.85,2026-03-16 20:55:00,Amazon,Kanpur,P2M
TXN_12387,User_22,17009.68,2026-01-12 15:20:00,Netflix,Kanpur,P2P
TXN_12388,User_34,209.97,2026-01-31 02:20:00,Amazon,Pune,P2P
TXN_12389,User_63,375.67,2026-01-20 00:43:00,Swiggy,Pune,P2P
TXN_12390,User_58,176.97,2026-03-21 10:47:00,Amazon,Bangalore,P2P
TXN_12391,User_53,41449.1,2026-03-05 05:24:00,Amazon,Kanpur,P2M
TXN_12392,User_89,20575.01,2026-01-05 14:36:00,Zomato,Bangalore,P2P
TXN_12393,User_75,61.11,2026-03-04 15:52:00,Local_Kirana,Kanpur,P2M
TXN_12394,User_47,415.9,2026-02-26 05:50:00,Airtel,Mumbai,P2M
TXN_12395,User_77,459.85,2026-01-03 04:46:00,Swiggy,Bangalore,P2P
TXN_12396,User_14,223.85,2026-01-12 12:57:00,Netflix,Pune,P2P
TXN_12397,User_21,18876.89,2026-01-15 15:18:00,Zomato,Bangalore,P2M
TXN_12398,User_84,309.81,2026-02-05 20:02:00,Swiggy,Kanpur,P2P
TXN_12399,User_60,16.04,2026-01-29 02:38:00,Netflix,Delhi,P2M
TXN_12400,User_79,17.26,2026-03-12 06:14:00,Amazon,Pune,P2M
TXN_12401,User_54,491.27,2026-01-14 08:50:00,Amazon,Mumbai,P2P
TXN_12402,User_84,381.02,2026-03-08 12:17:00,Local_Kirana,Mumbai,P2M
TXN_12403,User_48,261.67,2026-02-17 13:47:00,Netflix,Pune,P2P
TXN_12404,User_76,161.84,2026-02-06 04:00:00,Petrol_Pump,Delhi,P2P
TXN_12405,User_90,342.35,2026-02-20 13:34:00,Petrol_Pump,Delhi,P2P
TXN_12406,User_31,102.99,2026-02-20 10:02:00,Swiggy,Delhi,P2M
TXN_12407,User_58,14173.76,2026-02-09 18:24:00,Zomato,Kanpur,P2P
TXN_12408,User_87,237.62,2026-01-27 08:29:00,Netflix,Mumbai,P2M
TXN_12409,User_4,21412.3,2026-02-21 23:21:00,Amazon,Kanpur,P2P
TXN_12410,User_3,21598.1,2026-01-11 17:33:00,Amazon,Pune,P2P
TXN_12411,User_66,209.31,2026-03-12 21:12:00,Swiggy,Mumbai,P2M
TXN_12412,User_78,220.45,2026-01-11 02:16:00,Netflix,Pune,P2P
TXN_12413,User_30,360.58,2026-01-22 02:56:00,Petrol_Pump,Mumbai,P2P
TXN_12414,User_28,177.57,2026-01-13 14:31:00,Local_Kirana,Mumbai,P2P
TXN_12415,User_6,61.96,2026-01-27 13:07:00,Netflix,Bangalore,P2P
TXN_12416,User_21,100.63,2026-01-12 16:32:00,Amazon,Delhi,P2P
TXN_12417,User_13,136.11,2026-03-31 02:00:00,Netflix,Mumbai,P2P
TXN_12418,User_51,147.68,2026-02-23 17:46:00,Zomato,Bangalore,P2P
TXN_12419,User_16,390.35,2026-01-19 07:44:00,Airtel,Kanpur,P2P
TXN_12420,User_100,46644.82,2026-03-28 14:52:00,Amazon,Delhi,P2P
TXN_12421,User_77,14831.44,2026-02-18 04:33:00,Amazon,Pune,P2M
TXN_12422,User_86,423.85,2026-01-25 05:29:00,Amazon,Delhi,P2P
TXN_12423,User_64,48714.63,2026-01-12 05:02:00,Netflix,Kanpur,P2P
TXN_12424,User_71,424.3,2026-02-08 01:27:00,Zomato,Kanpur,P2M
TXN_12425,User_64,336.85,2026-03-21 16:06:00,Amazon,Pune,P2P
TXN_12426,User_44,29.09,2026-03-14 15:49:00,Petrol_Pump,Mumbai,P2P
TXN_12427,User_38,15106.16,2026-01-19 01:26:00,Petrol_Pump,Bangalore,P2P
TXN_12428,User_97,477.1,2026-02-25 12:56:00,Zomato,Mumbai,P2M
TXN_12429,User_51,97.12,2026-01-23 08:24:00,Petrol_Pump,Mumbai,P2P
TXN_12430,User_64,45.15,2026-01-04 18:39:00,Petrol_Pump,Delhi,P2M
TXN_12431,User_97,484.57,2026-01-30 00:03:00,Amazon,Kanpur,P2M
TXN_12432,User_44,14754.91,2026-03-03 13:49:00,Airtel,Mumbai,P2P
TXN_12433,User_43,450.79,2026-03-27 06:50:00,Zomato,Delhi,P2M
TXN_12434,User_97,351.27,2026-01-31 15:59:00,Airtel,Kanpur,P2P
TXN_12435,User_41,94.35,2026-01-30 12:04:00,Amazon,Delhi,P2M
TXN_12436,User_53,444.86,2026-02-11 21:26:00,Petrol_Pump,Mumbai,P2M
TXN_12437,User_1,30117.33,2026-01-13 15:16:00,Amazon,Bangalore,P2M
TXN_12438,User_29,30073.43,2026-02-24 17:21:00,Zomato,Kanpur,P2M
TXN_12439,User_36,287.99,2026-01-10 20:34:00,Petrol_Pump,Bangalore,P2M
TXN_12440,User_10,414.38,2026-03-21 14:11:00,Airtel,Bangalore,P2P
TXN_12441,User_14,111.27,2026-02-25 17:53:00,Netflix,Mumbai,P2P
TXN_12442,User_91,5338.14,2026-03-17 13:19:00,Zomato,Delhi,P2P
TXN_12443,User_58,168.0,2026-02-19 07:10:00,Zomato,Kanpur,P2P
TXN_12444,User_51,313.49,2026-01-09 19:41:00,Swiggy,Bangalore,P2M
TXN_12445,User_74,360.02,2026-01-18 09:23:00,Swiggy,Pune,P2M
TXN_12446,User_46,141.81,2026-02-27 18:53:00,Local_Kirana,Delhi,P2P
TXN_12447,User_82,158.24,2026-02-04 06:14:00,Petrol_Pump,Delhi,P2P
TXN_12448,User_85,365.6,2026-01-10 02:17:00,Local_Kirana,Bangalore,P2P
TXN_12449,User_86,284.18,2026-03-10 17:18:00,Swiggy,Bangalore,P2P
TXN_12450,User_21,40895.73,2026-01-18 05:21:00,Local_Kirana,Mumbai,P2M
TXN_12451,User_53,331.07,2026-02-11 12:33:00,Local_Kirana,Mumbai,P2P
TXN_12452,User_41,441.41,2026-03-20 23:03:00,Amazon,Kanpur,P2M
TXN_12453,User_89,436.97,2026-01-21 12:28:00,Zomato,Delhi,P2M
TXN_12454,User_100,88.89,2026-01-08 14:06:00,Amazon,Kanpur,P2M
TXN_12455,User_98,222.94,2026-02-20 02:26:00,Zomato,Pune,P2M
TXN_12456,User_51,359.31,2026-02-13 14:25:00,Petrol_Pump,Bangalore,P2M
TXN_12457,User_94,297.85,2026-03-03 09:27:00,Swiggy,Kanpur,P2M
TXN_12458,User_77,488.8,2026-02-10 05:32:00,Petrol_Pump,Bangalore,P2P
TXN_12459,User_93,71.79,2026-02-25 23:25:00,Swiggy,Bangalore,P2M
TXN_12460,User_67,37487.7,2026-02-14 07:14:00,Petrol_Pump,Bangalore,P2P
TXN_12461,User_57,32.85,2026-03-01 05:13:00,Airtel,Pune,P2M
TXN_12462,User_52,321.35,2026-01-16 20:27:00,Amazon,Kanpur,P2M
TXN_12463,User_21,498.11,2026-02-06 20:51:00,Zomato,Pune,P2M
TXN_12464,User_2,227.29,2026-02-19 14:16:00,Netflix,Bangalore,P2P
TXN_12465,User_53,40515.75,2026-01-09 01:13:00,Swiggy,Kanpur,P2P
TXN_12466,User_77,252.04,2026-01-07 10:21:00,Netflix,Kanpur,P2M
TXN_12467,User_83,383.33,2026-02-26 00:48:00,Airtel,Delhi,P2P
TXN_12468,User_94,77.64,2026-01-13 15:39:00,Petrol_Pump,Bangalore,P2P
TXN_12469,User_62,20186.15,2026-02-03 03:35:00,Local_Kirana,Delhi,P2M
TXN_12470,User_85,133.28,2026-03-18 18:05:00,Local_Kirana,Kanpur,P2P
TXN_12471,User_98,162.09,2026-02-04 09:48:00,Local_Kirana,Delhi,P2M
TXN_12472,User_81,11.48,2026-01-03 13:29:00,Local_Kirana,Kanpur,P2M
TXN_12473,User_24,61.59,2026-03-10 00:07:00,Local_Kirana,Bangalore,P2P
TXN_12474,User_80,38488.69,2026-03-17 19:27:00,Amazon,Mumbai,P2M
TXN_12475,User_83,408.19,2026-03-06 10:07:00,Netflix,Pune,P2P
TXN_12476,User_100,358.49,2026-03-07 03:32:00,Amazon,Mumbai,P2M
TXN_12477,User_71,193.12,2026-02-17 22:38:00,Zomato,Delhi,P2P
TXN_12478,User_80,322.97,2026-04-01 09:19:00,Petrol_Pump,Delhi,P2M
TXN_12479,User_24,79.76,2026-03-02 16:52:00,Airtel,Delhi,P2M
TXN_12480,User_53,33829.51,2026-03-25 21:30:00,Amazon,Mumbai,P2P
TXN_12481,User_84,356.61,2026-02-13 21:01:00,Petrol_Pump,Kanpur,P2M
TXN_12482,User_67,352.13,2026-02-16 20:29:00,Airtel,Kanpur,P2P
TXN_12483,User_42,91.98,2026-03-16 18:30:00,Swiggy,Pune,P2M
TXN_12484,User_32,484.84,2026-02-20 06:01:00,Zomato,Pune,P2P
TXN_12485,User_32,406.01,2026-01-05 13:24:00,Local_Kirana,Delhi,P2M
TXN_12486,User_72,342.13,2026-03-23 17:35:00,Amazon,Bangalore,P2P
TXN_12487,User_21,388.61,2026-02-25 17:51:00,Netflix,Mumbai,P2M
TXN_12488,User_23,141.4,2026-01-11 08:40:00,Local_Kirana,Mumbai,P2P
TXN_12489,User_13,292.49,2026-01-13 05:38:00,Petrol_Pump,Bangalore,P2M
TXN_12490,User_71,309.03,2026-03-04 11:30:00,Amazon,Kanpur,P2M
TXN_12491,User_7,119.18,2026-02-17 17:36:00,Airtel,Kanpur,P2M
TXN_12492,User_71,114.1,2026-02-26 04:32:00,Petrol_Pump,Kanpur,P2M
TXN_12493,User_30,333.8,2026-01-31 06:22:00,Airtel,Bangalore,P2M
TXN_12494,User_47,312.28,2026-03-20 17:39:00,Airtel,Pune,P2M
TXN_12495,User_47,32.34,2026-03-07 08:28:00,Amazon,Pune,P2P
TXN_12496,User_22,283.28,2026-02-22 16:14:00,Swiggy,Pune,P2M
TXN_12497,User_53,9810.06,2026-01-15 18:01:00,Local_Kirana,Pune,P2P
TXN_12498,User_45,108.01,2026-01-07 10:09:00,Zomato,Bangalore,P2M
TXN_12499,User_98,398.1,2026-03-12 06:27:00,Netflix,Bangalore,P2P
TXN_12500,User_98,291.27,2026-03-26 09:53:00,Petrol_Pump,Mumbai,P2M
TXN_12501,User_27,161.52,2026-02-10 19:52:00,Petrol_Pump,Mumbai,P2M
TXN_12502,User_49,15857.88,2026-03-26 17:25:00,Netflix,Bangalore,P2P
TXN_12503,User_46,481.86,2026-03-16 08:16:00,Local_Kirana,Bangalore,P2P
TXN_12504,User_10,422.64,2026-01-21 23:34:00,Swiggy,Mumbai,P2M
TXN_12505,User_42,39488.05,2026-02-13 14:45:00,Swiggy,Bangalore,P2P
TXN_12506,User_21,263.74,2026-02-14 01:22:00,Zomato,Bangalore,P2M
TXN_12507,User_93,14160.5,2026-03-25 19:53:00,Swiggy,Bangalore,P2P
TXN_12508,User_39,71.91,2026-03-03 04:46:00,Zomato,Pune,P2P
TXN_12509,User_29,20957.49,2026-03-02 07:56:00,Petrol_Pump,Kanpur,P2M
TXN_12510,User_73,280.73,2026-01-19 17:39:00,Local_Kirana,Bangalore,P2P
TXN_12511,User_39,433.6,2026-01-05 12:48:00,Airtel,Kanpur,P2P
TXN_12512,User_83,35850.9,2026-03-01 03:46:00,Local_Kirana,Bangalore,P2M
TXN_12513,User_36,16.53,2026-02-27 07:46:00,Swiggy,Mumbai,P2P
TXN_12514,User_12,69.51,2026-01-21 17:05:00,Netflix,Kanpur,P2M
TXN_12515,User_52,219.8,2026-03-13 03:56:00,Swiggy,Kanpur,P2M
TXN_12516,User_51,284.69,2026-01-18 20:58:00,Airtel,Mumbai,P2P
TXN_12517,User_38,134.19,2026-02-23 14:09:00,Netflix,Bangalore,P2P
TXN_12518,User_21,295.55,2026-03-20 23:09:00,Netflix,Pune,P2M
TXN_12519,User_34,232.9,2026-02-17 02:40:00,Netflix,Mumbai,P2M
TXN_12520,User_13,96.33,2026-01-18 10:43:00,Swiggy,Kanpur,P2P
TXN_12521,User_12,123.27,2026-01-14 20:34:00,Petrol_Pump,Kanpur,P2M
TXN_12522,User_44,170.4,2026-01-15 19:45:00,Local_Kirana,Mumbai,P2P
TXN_12523,User_28,179.76,2026-01-25 11:45:00,Amazon,Mumbai,P2P
TXN_12524,User_91,236.4,2026-01-08 14:56:00,Airtel,Delhi,P2P
TXN_12525,User_53,125.92,2026-01-03 04:55:00,Swiggy,Kanpur,P2M
TXN_12526,User_64,44.77,2026-01-19 08:48:00,Petrol_Pump,Delhi,P2M
TXN_12527,User_22,329.66,2026-02-13 15:59:00,Airtel,Delhi,P2P
TXN_12528,User_50,38879.72,2026-02-17 00:19:00,Airtel,Bangalore,P2P
TXN_12529,User_73,294.3,2026-03-30 07:46:00,Netflix,Pune,P2P
TXN_12530,User_54,49184.33,2026-02-06 13:57:00,Zomato,Bangalore,P2M
TXN_12531,User_9,3426.61,2026-03-26 20:12:00,Swiggy,Mumbai,P2M
TXN_12532,User_5,129.8,2026-02-20 18:23:00,Airtel,Bangalore,P2M
TXN_12533,User_59,257.38,2026-01-26 02:48:00,Petrol_Pump,Delhi,P2P
TXN_12534,User_36,217.5,2026-02-16 04:09:00,Netflix,Kanpur,P2P
TXN_12535,User_19,298.17,2026-03-29 10:11:00,Local_Kirana,Bangalore,P2P
TXN_12536,User_100,16856.92,2026-01-13 03:55:00,Airtel,Pune,P2P
TXN_12537,User_92,344.38,2026-03-10 09:05:00,Zomato,Delhi,P2M
TXN_12538,User_88,148.66,2026-01-12 05:15:00,Zomato,Bangalore,P2P
TXN_12539,User_35,405.09,2026-01-27 06:29:00,Swiggy,Kanpur,P2P
TXN_12540,User_21,8297.92,2026-03-02 15:21:00,Local_Kirana,Pune,P2M
TXN_12541,User_83,20705.77,2026-03-20 05:17:00,Zomato,Pune,P2M
TXN_12542,User_41,43.86,2026-01-18 07:51:00,Local_Kirana,Bangalore,P2P
TXN_12543,User_87,148.46,2026-03-24 03:28:00,Zomato,Bangalore,P2P
TXN_12544,User_52,35908.68,2026-04-01 18:24:00,Airtel,Pune,P2P
TXN_12545,User_72,405.65,2026-01-20 17:27:00,Amazon,Mumbai,P2M
TXN_12546,User_85,47.6,2026-01-30 19:03:00,Netflix,Bangalore,P2M
TXN_12547,User_25,41667.04,2026-02-19 19:12:00,Local_Kirana,Mumbai,P2M
TXN_12548,User_100,462.95,2026-02-08 15:59:00,Local_Kirana,Mumbai,P2M
TXN_12549,User_17,478.8,2026-02-14 11:36:00,Netflix,Pune,P2M
TXN_12550,User_3,481.7,2026-02-04 03:03:00,Local_Kirana,Pune,P2P
TXN_12551,User_18,214.33,2026-01-23 10:41:00,Amazon,Mumbai,P2M
TXN_12552,User_83,71.84,2026-03-30 10:54:00,Airtel,Bangalore,P2M
TXN_12553,User_93,9059.55,2026-02-18 10:45:00,Swiggy,Bangalore,P2M
TXN_12554,User_40,419.6,2026-01-12 09:56:00,Amazon,Mumbai,P2P
TXN_12555,User_59,143.3,2026-03-08 05:16:00,Amazon,Kanpur,P2P
TXN_12556,User_67,74.55,2026-04-01 18:25:00,Airtel,Mumbai,P2M
TXN_12557,User_15,373.29,2026-02-05 09:31:00,Airtel,Kanpur,P2P
TXN_12558,User_82,19.22,2026-03-30 04:22:00,Petrol_Pump,Kanpur,P2P
TXN_12559,User_94,405.13,2026-01-20 16:35:00,Swiggy,Kanpur,P2M
TXN_12560,User_77,228.69,2026-03-21 00:15:00,Airtel,Mumbai,P2M
TXN_12561,User_33,54.85,2026-03-03 13:47:00,Amazon,Pune,P2P
TXN_12562,User_83,83.37,2026-03-27 15:58:00,Airtel,Pune,P2M
TXN_12563,User_10,231.83,2026-01-11 02:11:00,Swiggy,Bangalore,P2P
TXN_12564,User_39,301.94,2026-01-03 20:32:00,Airtel,Delhi,P2M
TXN_12565,User_59,321.32,2026-01-18 05:40:00,Amazon,Pune,P2P
TXN_12566,User_36,50.92,2026-01-22 11:34:00,Airtel,Delhi,P2P
TXN_12567,User_26,27.82,2026-03-18 01:52:00,Airtel,Bangalore,P2M
TXN_12568,User_61,233.69,2026-03-29 00:01:00,Amazon,Bangalore,P2P
TXN_12569,User_1,9042.8,2026-02-21 11:22:00,Amazon,Delhi,P2M
TXN_12570,User_55,70.82,2026-02-02 15:38:00,Netflix,Pune,P2P
TXN_12571,User_29,409.06,2026-03-25 16:53:00,Zomato,Mumbai,P2M
TXN_12572,User_89,451.95,2026-03-20 19:08:00,Netflix,Pune,P2P
TXN_12573,User_49,226.71,2026-01-26 03:00:00,Local_Kirana,Delhi,P2M
TXN_12574,User_14,9868.72,2026-04-01 21:16:00,Local_Kirana,Delhi,P2M
TXN_12575,User_30,470.27,2026-03-01 04:32:00,Airtel,Delhi,P2M
TXN_12576,User_75,19929.78,2026-01-02 13:15:00,Amazon,Bangalore,P2P
TXN_12577,User_49,44592.59,2026-01-14 14:26:00,Swiggy,Kanpur,P2P
TXN_12578,User_21,493.31,2026-01-07 05:29:00,Amazon,Bangalore,P2P
TXN_12579,User_91,179.24,2026-01-13 15:11:00,Zomato,Delhi,P2P
TXN_12580,User_56,239.51,2026-02-26 10:20:00,Petrol_Pump,Mumbai,P2M
TXN_12581,User_18,461.42,2026-03-03 22:12:00,Swiggy,Mumbai,P2P
TXN_12582,User_50,26.4,2026-02-26 11:55:00,Swiggy,Kanpur,P2P
TXN_12583,User_67,56.7,2026-01-24 06:13:00,Netflix,Delhi,P2P
TXN_12584,User_73,68.32,2026-03-31 17:10:00,Zomato,Delhi,P2M
TXN_12585,User_86,41988.21,2026-02-26 16:47:00,Amazon,Pune,P2P
TXN_12586,User_24,367.5,2026-03-25 03:00:00,Petrol_Pump,Delhi,P2P
TXN_12587,User_33,469.11,2026-04-01 23:49:00,Petrol_Pump,Kanpur,P2P
TXN_12588,User_75,485.11,2026-03-23 16:12:00,Zomato,Kanpur,P2M
TXN_12589,User_29,223.24,2026-02-25 20:42:00,Petrol_Pump,Bangalore,P2P
TXN_12590,User_94,22227.46,2026-03-21 20:19:00,Local_Kirana,Delhi,P2M
TXN_12591,User_33,276.75,2026-03-19 00:50:00,Petrol_Pump,Mumbai,P2P
TXN_12592,User_97,171.79,2026-03-30 02:29:00,Netflix,Delhi,P2M
TXN_12593,User_26,421.46,2026-01-20 08:58:00,Zomato,Mumbai,P2M
TXN_12594,User_55,42.33,2026-03-05 12:36:00,Zomato,Delhi,P2P
TXN_12595,User_82,35705.46,2026-03-06 11:07:00,Local_Kirana,Mumbai,P2M
TXN_12596,User_25,39.02,2026-01-30 19:09:00,Zomato,Delhi,P2M
TXN_12597,User_39,181.62,2026-02-07 05:54:00,Airtel,Delhi,P2P
TXN_12598,User_68,8402.23,2026-03-03 15:45:00,Local_Kirana,Delhi,P2M
TXN_12599,User_67,374.74,2026-04-01 01:25:00,Swiggy,Kanpur,P2M
TXN_12600,User_16,494.32,2026-02-25 04:57:00,Swiggy,Bangalore,P2P
TXN_12601,User_49,482.16,2026-02-10 12:09:00,Swiggy,Pune,P2P
TXN_12602,User_15,244.37,2026-01-23 06:19:00,Petrol_Pump,Kanpur,P2P
TXN_12603,User_33,192.44,2026-03-31 18:45:00,Airtel,Delhi,P2P
TXN_12604,User_6,181.87,2026-03-31 11:47:00,Swiggy,Pune,P2M
TXN_12605,User_17,181.72,2026-01-14 18:04:00,Netflix,Mumbai,P2P
TXN_12606,User_4,416.65,2026-03-11 20:14:00,Petrol_Pump,Mumbai,P2M
TXN_12607,User_43,11.61,2026-03-29 13:29:00,Netflix,Pune,P2M
TXN_12608,User_71,134.71,2026-03-30 03:01:00,Local_Kirana,Kanpur,P2M
TXN_12609,User_54,145.75,2026-01-02 23:43:00,Amazon,Kanpur,P2P
TXN_12610,User_6,134.94,2026-02-28 07:18:00,Local_Kirana,Mumbai,P2P
TXN_12611,User_60,62.33,2026-02-08 11:12:00,Airtel,Pune,P2M
TXN_12612,User_74,154.21,2026-02-27 18:14:00,Amazon,Kanpur,P2M
TXN_12613,User_91,29305.19,2026-02-20 08:13:00,Petrol_Pump,Bangalore,P2P
TXN_12614,User_46,291.61,2026-01-27 23:45:00,Petrol_Pump,Mumbai,P2P
TXN_12615,User_77,44885.79,2026-02-06 02:39:00,Swiggy,Delhi,P2M
TXN_12616,User_46,111.89,2026-02-18 16:22:00,Local_Kirana,Delhi,P2P
TXN_12617,User_13,280.47,2026-02-05 01:26:00,Swiggy,Delhi,P2M
TXN_12618,User_11,184.09,2026-01-02 03:48:00,Airtel,Pune,P2M
TXN_12619,User_84,325.36,2026-01-14 15:01:00,Zomato,Pune,P2M
TXN_12620,User_50,336.87,2026-01-29 18:50:00,Airtel,Delhi,P2M
TXN_12621,User_33,477.04,2026-03-11 22:09:00,Airtel,Delhi,P2P
TXN_12622,User_77,92.85,2026-01-24 13:48:00,Netflix,Bangalore,P2P
TXN_12623,User_20,401.29,2026-02-21 20:53:00,Airtel,Pune,P2P
TXN_12624,User_60,55.46,2026-03-23 14:26:00,Petrol_Pump,Delhi,P2P
TXN_12625,User_12,53.19,2026-01-05 10:10:00,Petrol_Pump,Pune,P2M
TXN_12626,User_96,24031.52,2026-02-27 04:06:00,Local_Kirana,Delhi,P2M
TXN_12627,User_39,409.19,2026-01-02 08:21:00,Petrol_Pump,Mumbai,P2P
TXN_12628,User_61,354.69,2026-03-03 19:30:00,Petrol_Pump,Mumbai,P2P
TXN_12629,User_17,62.16,2026-01-26 03:43:00,Swiggy,Pune,P2P
TXN_12630,User_51,92.79,2026-01-16 20:53:00,Petrol_Pump,Delhi,P2P
TXN_12631,User_10,329.34,2026-01-03 02:58:00,Amazon,Kanpur,P2P
TXN_12632,User_98,134.07,2026-03-08 15:22:00,Netflix,Kanpur,P2P
TXN_12633,User_37,499.9,2026-03-21 03:51:00,Swiggy,Pune,P2M
TXN_12634,User_63,27.44,2026-01-09 09:20:00,Local_Kirana,Delhi,P2P
TXN_12635,User_92,316.3,2026-02-21 09:35:00,Petrol_Pump,Pune,P2P
TXN_12636,User_74,330.6,2026-03-23 18:29:00,Amazon,Delhi,P2P
TXN_12637,User_53,72.57,2026-02-14 13:34:00,Local_Kirana,Bangalore,P2M
TXN_12638,User_24,253.13,2026-01-17 23:42:00,Airtel,Pune,P2M
TXN_12639,User_33,194.69,2026-03-09 06:04:00,Amazon,Mumbai,P2M
TXN_12640,User_8,169.52,2026-03-17 18:13:00,Local_Kirana,Bangalore,P2P
TXN_12641,User_11,381.79,2026-01-18 07:20:00,Petrol_Pump,Bangalore,P2M
TXN_12642,User_91,28417.03,2026-03-05 21:42:00,Netflix,Mumbai,P2M
TXN_12643,User_98,15888.12,2026-03-20 17:26:00,Netflix,Kanpur,P2M
TXN_12644,User_61,16010.53,2026-03-12 13:44:00,Amazon,Delhi,P2M
TXN_12645,User_75,476.68,2026-01-13 00:27:00,Netflix,Delhi,P2P
TXN_12646,User_49,179.64,2026-02-17 09:30:00,Petrol_Pump,Mumbai,P2M
TXN_12647,User_8,246.44,2026-03-04 10:22:00,Netflix,Delhi,P2M
TXN_12648,User_74,58.2,2026-01-03 00:43:00,Local_Kirana,Mumbai,P2P
TXN_12649,User_94,22.45,2026-02-27 18:17:00,Local_Kirana,Mumbai,P2P
TXN_12650,User_74,147.89,2026-03-11 21:19:00,Netflix,Pune,P2P
TXN_12651,User_49,183.3,2026-03-09 23:47:00,Zomato,Delhi,P2M
TXN_12652,User_39,352.54,2026-02-08 06:53:00,Airtel,Bangalore,P2M
TXN_12653,User_41,302.14,2026-02-22 15:53:00,Local_Kirana,Bangalore,P2M
TXN_12654,User_61,62.64,2026-01-31 23:53:00,Local_Kirana,Pune,P2P
TXN_12655,User_67,329.3,2026-04-01 00:40:00,Local_Kirana,Mumbai,P2M
TXN_12656,User_65,39184.42,2026-01-24 21:29:00,Airtel,Bangalore,P2M
TXN_12657,User_22,252.57,2026-02-22 14:46:00,Petrol_Pump,Pune,P2P
TXN_12658,User_50,413.73,2026-03-22 19:43:00,Petrol_Pump,Bangalore,P2M
TXN_12659,User_86,33333.74,2026-04-01 13:31:00,Zomato,Bangalore,P2M
TXN_12660,User_88,303.01,2026-02-02 19:01:00,Airtel,Mumbai,P2P
TXN_12661,User_90,26.88,2026-01-07 08:45:00,Zomato,Delhi,P2P
TXN_12662,User_34,39487.42,2026-02-09 16:16:00,Swiggy,Delhi,P2M
TXN_12663,User_81,104.25,2026-02-21 04:21:00,Netflix,Mumbai,P2P
